anio,distrito_num,distrito_nombre,barrio_num,barrio_nombre,codigo_barrio,barrio_oficial,seccion_num,codigo_seccion
2022,14,Moratalaz,5,Fontarrón,145,145,58,14058
2022,14,Moratalaz,5,Fontarrón,145,145,59,14059
2022,14,Moratalaz,6,Vinateros,146,146,60,14060
2022,14,Moratalaz,6,Vinateros,146,146,61,14061
2022,14,Moratalaz,6,Vinateros,146,146,62,14062
2022,14,Moratalaz,6,Vinateros,146,146,63,14063
2022,14,Moratalaz,6,Vinateros,146,146,64,14064
2022,14,Moratalaz,6,Vinateros,146,146,65,14065
2022,14,Moratalaz,6,Vinateros,146,146,66,14066
2022,14,Moratalaz,6,Vinateros,146,146,67,14067
2022,14,Moratalaz,6,Vinateros,146,146,68,14068
2022,14,Moratalaz,6,Vinateros,146,146,69,14069
2022,14,Moratalaz,6,Vinateros,146,146,70,14070
2022,14,Moratalaz,6,Vinateros,146,146,71,14071
2022,14,Moratalaz,6,Vinateros,146,146,72,14072
2022,14,Moratalaz,6,Vinateros,146,146,73,14073
2022,14,Moratalaz,6,Vinateros,146,146,74,14074
2022,14,Moratalaz,6,Vinateros,146,146,75,14075
2022,14,Moratalaz,6,Vinateros,146,146,76,14076
2022,14,Moratalaz,6,Vinateros,146,146,77,14077
2022,15,Ciudad Lineal,1,Ventas,151,151,1,15001
2022,15,Ciudad Lineal,1,Ventas,151,151,2,15002
2022,15,Ciudad Lineal,1,Ventas,151,151,3,15003
2022,15,Ciudad Lineal,1,Ventas,151,151,5,15005
2022,15,Ciudad Lineal,1,Ventas,151,151,6,15006
2022,15,Ciudad Lineal,1,Ventas,151,151,8,15008
2022,15,Ciudad Lineal,1,Ventas,151,151,9,15009
2022,15,Ciudad Lineal,1,Ventas,151,151,10,15010
2022,15,Ciudad Lineal,1,Ventas,151,151,11,15011
2022,15,Ciudad Lineal,1,Ventas,151,151,12,15012
2022,15,Ciudad Lineal,1,Ventas,151,151,13,15013
2022,15,Ciudad Lineal,1,Ventas,151,151,14,15014
2022,15,Ciudad Lineal,1,Ventas,151,151,15,15015
2022,15,Ciudad Lineal,1,Ventas,151,151,16,15016
2022,15,Ciudad Lineal,1,Ventas,151,151,17,15017
2022,15,Ciudad Lineal,1,Ventas,151,151,18,15018
2022,15,Ciudad Lineal,1,Ventas,151,151,19,15019
2022,15,Ciudad Lineal,1,Ventas,151,151,20,15020
2022,15,Ciudad Lineal,1,Ventas,151,151,21,15021
2022,15,Ciudad Lineal,1,Ventas,151,151,22,15022
2022,15,Ciudad Lineal,1,Ventas,151,151,23,15023
2022,15,Ciudad Lineal,1,Ventas,151,151,24,15024
2022,15,Ciudad Lineal,1,Ventas,151,151,25,15025
2022,15,Ciudad Lineal,1,Ventas,151,151,26,15026
2022,15,Ciudad Lineal,1,Ventas,151,151,27,15027
2022,15,Ciudad Lineal,1,Ventas,151,151,28,15028
2022,15,Ciudad Lineal,1,Ventas,151,151,29,15029
2022,15,Ciudad Lineal,1,Ventas,151,151,30,15030
2022,15,Ciudad Lineal,1,Ventas,151,151,31,15031
2022,15,Ciudad Lineal,1,Ventas,151,151,32,15032
2022,15,Ciudad Lineal,1,Ventas,151,151,33,15033
2022,15,Ciudad Lineal,1,Ventas,151,151,34,15034
2022,15,Ciudad Lineal,1,Ventas,151,151,35,15035
2022,15,Ciudad Lineal,1,Ventas,151,151,36,15036
2022,15,Ciudad Lineal,1,Ventas,151,151,37,15037
2022,15,Ciudad Lineal,1,Ventas,151,151,38,15038
2022,15,Ciudad Lineal,1,Ventas,151,151,39,15039
2022,15,Ciudad Lineal,1,Ventas,151,151,40,15040
2022,15,Ciudad Lineal,1,Ventas,151,151,41,15041
2022,15,Ciudad Lineal,1,Ventas,151,151,42,15042
2022,15,Ciudad Lineal,1,Ventas,151,151,43,15043
2022,15,Ciudad Lineal,2,Pueblo Nuevo,152,152,44,15044
2022,15,Ciudad Lineal,2,Pueblo Nuevo,152,152,45,15045
2022,15,Ciudad Lineal,2,Pueblo Nuevo,152,152,46,15046
2022,15,Ciudad Lineal,2,Pueblo Nuevo,152,152,47,15047
2022,15,Ciudad Lineal,2,Pueblo Nuevo,152,152,48,15048
2022,15,Ciudad Lineal,2,Pueblo Nuevo,152,152,49,15049
2022,15,Ciudad Lineal,2,Pueblo Nuevo,152,152,50,15050
2022,15,Ciudad Lineal,2,Pueblo Nuevo,152,152,51,15051
2022,15,Ciudad Lineal,2,Pueblo Nuevo,152,152,52,15052
2022,15,Ciudad Lineal,2,Pueblo Nuevo,152,152,53,15053
2022,15,Ciudad Lineal,2,Pueblo Nuevo,152,152,54,15054
2022,15,Ciudad Lineal,2,Pueblo Nuevo,152,152,56,15056
2022,15,Ciudad Lineal,2,Pueblo Nuevo,152,152,57,15057
2022,15,Ciudad Lineal,2,Pueblo Nuevo,152,152,58,15058
2022,15,Ciudad Lineal,2,Pueblo Nuevo,152,152,59,15059
2022,15,Ciudad Lineal,2,Pueblo Nuevo,152,152,60,15060
2022,15,Ciudad Lineal,2,Pueblo Nuevo,152,152,61,15061
2022,15,Ciudad Lineal,2,Pueblo Nuevo,152,152,62,15062
2022,15,Ciudad Lineal,2,Pueblo Nuevo,152,152,65,15065
2022,15,Ciudad Lineal,2,Pueblo Nuevo,152,152,66,15066
2022,15,Ciudad Lineal,2,Pueblo Nuevo,152,152,67,15067
2022,15,Ciudad Lineal,2,Pueblo Nuevo,152,152,68,15068
2022,15,Ciudad Lineal,2,Pueblo Nuevo,152,152,69,15069
2022,15,Ciudad Lineal,2,Pueblo Nuevo,152,152,70,15070
2022,15,Ciudad Lineal,2,Pueblo Nuevo,152,152,71,15071
2022,15,Ciudad Lineal,2,Pueblo Nuevo,152,152,73,15073
2022,15,Ciudad Lineal,2,Pueblo Nuevo,152,152,74,15074
2022,15,Ciudad Lineal,2,Pueblo Nuevo,152,152,75,15075
2022,15,Ciudad Lineal,2,Pueblo Nuevo,152,152,76,15076
2022,15,Ciudad Lineal,2,Pueblo Nuevo,152,152,77,15077
2022,15,Ciudad Lineal,2,Pueblo Nuevo,152,152,78,15078
2022,15,Ciudad Lineal,2,Pueblo Nuevo,152,152,79,15079
2022,15,Ciudad Lineal,2,Pueblo Nuevo,152,152,80,15080
2022,15,Ciudad Lineal,2,Pueblo Nuevo,152,152,81,15081
2022,15,Ciudad Lineal,2,Pueblo Nuevo,152,152,82,15082
2022,15,Ciudad Lineal,2,Pueblo Nuevo,152,152,83,15083
2022,15,Ciudad Lineal,2,Pueblo Nuevo,152,152,84,15084
2022,15,Ciudad Lineal,2,Pueblo Nuevo,152,152,85,15085
2022,15,Ciudad Lineal,2,Pueblo Nuevo,152,152,86,15086
2022,15,Ciudad Lineal,2,Pueblo Nuevo,152,152,87,15087
2022,15,Ciudad Lineal,2,Pueblo Nuevo,152,152,88,15088
2022,15,Ciudad Lineal,2,Pueblo Nuevo,152,152,89,15089
2022,15,Ciudad Lineal,2,Pueblo Nuevo,152,152,90,15090
2022,15,Ciudad Lineal,2,Pueblo Nuevo,152,152,177,15177
2022,15,Ciudad Lineal,2,Pueblo Nuevo,152,152,179,15179
2022,15,Ciudad Lineal,2,Pueblo Nuevo,152,152,181,15181
2022,15,Ciudad Lineal,3,Quintana,153,153,92,15092
2022,15,Ciudad Lineal,3,Quintana,153,153,93,15093
2022,15,Ciudad Lineal,3,Quintana,153,153,94,15094
2022,15,Ciudad Lineal,3,Quintana,153,153,95,15095
2022,15,Ciudad Lineal,3,Quintana,153,153,96,15096
2022,15,Ciudad Lineal,3,Quintana,153,153,97,15097
2022,15,Ciudad Lineal,3,Quintana,153,153,98,15098
2022,15,Ciudad Lineal,3,Quintana,153,153,99,15099
2022,15,Ciudad Lineal,3,Quintana,153,153,100,15100
2022,15,Ciudad Lineal,3,Quintana,153,153,101,15101
2022,15,Ciudad Lineal,3,Quintana,153,153,102,15102
2022,15,Ciudad Lineal,3,Quintana,153,153,103,15103
2022,15,Ciudad Lineal,3,Quintana,153,153,104,15104
2022,15,Ciudad Lineal,3,Quintana,153,153,105,15105
2022,15,Ciudad Lineal,3,Quintana,153,153,106,15106
2022,15,Ciudad Lineal,3,Quintana,153,153,108,15108
2022,15,Ciudad Lineal,3,Quintana,153,153,109,15109
2022,15,Ciudad Lineal,3,Quintana,153,153,110,15110
2022,15,Ciudad Lineal,3,Quintana,153,153,111,15111
2022,15,Ciudad Lineal,3,Quintana,153,153,112,15112
2022,15,Ciudad Lineal,3,Quintana,153,153,113,15113
2022,15,Ciudad Lineal,4,La Concepción,154,154,114,15114
2022,15,Ciudad Lineal,4,La Concepción,154,154,115,15115
2022,15,Ciudad Lineal,4,La Concepción,154,154,116,15116
2022,15,Ciudad Lineal,4,La Concepción,154,154,117,15117
2022,15,Ciudad Lineal,4,La Concepción,154,154,118,15118
2022,15,Ciudad Lineal,4,La Concepción,154,154,119,15119
2022,15,Ciudad Lineal,4,La Concepción,154,154,120,15120
2022,15,Ciudad Lineal,4,La Concepción,154,154,121,15121
2022,15,Ciudad Lineal,4,La Concepción,154,154,122,15122
2022,15,Ciudad Lineal,4,La Concepción,154,154,123,15123
2022,15,Ciudad Lineal,4,La Concepción,154,154,124,15124
2022,15,Ciudad Lineal,4,La Concepción,154,154,125,15125
2022,15,Ciudad Lineal,4,La Concepción,154,154,126,15126
2022,15,Ciudad Lineal,4,La Concepción,154,154,127,15127
2022,15,Ciudad Lineal,4,La Concepción,154,154,128,15128
2022,15,Ciudad Lineal,4,La Concepción,154,154,129,15129
2022,15,Ciudad Lineal,4,La Concepción,154,154,130,15130
2022,15,Ciudad Lineal,4,La Concepción,154,154,131,15131
2022,15,Ciudad Lineal,5,San Pascual,155,155,132,15132
2022,15,Ciudad Lineal,5,San Pascual,155,155,133,15133
2022,15,Ciudad Lineal,5,San Pascual,155,155,134,15134
2022,15,Ciudad Lineal,5,San Pascual,155,155,135,15135
2022,15,Ciudad Lineal,5,San Pascual,155,155,136,15136
2022,15,Ciudad Lineal,5,San Pascual,155,155,138,15138
2022,15,Ciudad Lineal,5,San Pascual,155,155,140,15140
2022,15,Ciudad Lineal,5,San Pascual,155,155,141,15141
2022,15,Ciudad Lineal,5,San Pascual,155,155,142,15142
2022,15,Ciudad Lineal,5,San Pascual,155,155,143,15143
2022,15,Ciudad Lineal,5,San Pascual,155,155,144,15144
2022,15,Ciudad Lineal,5,San Pascual,155,155,145,15145
2022,15,Ciudad Lineal,5,San Pascual,155,155,146,15146
2022,15,Ciudad Lineal,5,San Pascual,155,155,147,15147
2022,15,Ciudad Lineal,6,San Juan Bautista,156,156,148,15148
2022,15,Ciudad Lineal,6,San Juan Bautista,156,156,149,15149
2022,15,Ciudad Lineal,6,San Juan Bautista,156,156,150,15150
2022,15,Ciudad Lineal,6,San Juan Bautista,156,156,151,15151
2022,15,Ciudad Lineal,6,San Juan Bautista,156,156,153,15153
2022,15,Ciudad Lineal,6,San Juan Bautista,156,156,174,15174
2022,15,Ciudad Lineal,6,San Juan Bautista,156,156,175,15175
2022,15,Ciudad Lineal,6,San Juan Bautista,156,156,178,15178
2022,15,Ciudad Lineal,6,San Juan Bautista,156,156,180,15180
2022,15,Ciudad Lineal,7,Colina,157,157,154,15154
2022,15,Ciudad Lineal,7,Colina,157,157,155,15155
2022,15,Ciudad Lineal,7,Colina,157,157,156,15156
2022,15,Ciudad Lineal,7,Colina,157,157,157,15157
2022,15,Ciudad Lineal,7,Colina,157,157,158,15158
2022,15,Ciudad Lineal,8,Atalaya,158,158,159,15159
2022,15,Ciudad Lineal,9,Costillares,159,159,160,15160
2022,15,Ciudad Lineal,9,Costillares,159,159,161,15161
2022,15,Ciudad Lineal,9,Costillares,159,159,162,15162
2022,15,Ciudad Lineal,9,Costillares,159,159,163,15163
2022,15,Ciudad Lineal,9,Costillares,159,159,164,15164
2022,15,Ciudad Lineal,9,Costillares,159,159,165,15165
2022,15,Ciudad Lineal,9,Costillares,159,159,166,15166
2022,15,Ciudad Lineal,9,Costillares,159,159,167,15167
2022,15,Ciudad Lineal,9,Costillares,159,159,168,15168
2022,15,Ciudad Lineal,9,Costillares,159,159,170,15170
2022,15,Ciudad Lineal,9,Costillares,159,159,171,15171
2022,15,Ciudad Lineal,9,Costillares,159,159,172,15172
2022,15,Ciudad Lineal,9,Costillares,159,159,173,15173
2022,15,Ciudad Lineal,9,Costillares,159,159,176,15176
2022,15,Ciudad Lineal,9,Costillares,159,159,182,15182
2022,16,Hortaleza,1,Palomas,161,161,1,16001
2022,16,Hortaleza,1,Palomas,161,161,2,16002
2022,16,Hortaleza,1,Palomas,161,161,105,16105
2022,16,Hortaleza,1,Palomas,161,161,121,16121
2022,16,Hortaleza,2,Piovera,162,162,3,16003
2022,16,Hortaleza,2,Piovera,162,162,4,16004
2022,16,Hortaleza,2,Piovera,162,162,5,16005
2022,16,Hortaleza,2,Piovera,162,162,102,16102
2022,16,Hortaleza,2,Piovera,162,162,103,16103
2022,16,Hortaleza,2,Piovera,162,162,104,16104
2022,16,Hortaleza,2,Piovera,162,162,113,16113
2022,16,Hortaleza,3,Canillas,163,163,6,16006
2022,16,Hortaleza,3,Canillas,163,163,7,16007
2022,16,Hortaleza,3,Canillas,163,163,8,16008
2022,16,Hortaleza,3,Canillas,163,163,9,16009
2022,16,Hortaleza,3,Canillas,163,163,11,16011
2022,16,Hortaleza,3,Canillas,163,163,12,16012
2022,16,Hortaleza,3,Canillas,163,163,13,16013
2022,16,Hortaleza,3,Canillas,163,163,14,16014
2022,16,Hortaleza,3,Canillas,163,163,15,16015
2022,16,Hortaleza,3,Canillas,163,163,16,16016
2022,16,Hortaleza,3,Canillas,163,163,17,16017
2022,16,Hortaleza,3,Canillas,163,163,18,16018
2022,16,Hortaleza,3,Canillas,163,163,19,16019
2022,16,Hortaleza,3,Canillas,163,163,20,16020
2022,16,Hortaleza,3,Canillas,163,163,21,16021
2022,16,Hortaleza,3,Canillas,163,163,22,16022
2022,16,Hortaleza,3,Canillas,163,163,24,16024
2022,16,Hortaleza,3,Canillas,163,163,25,16025
2022,16,Hortaleza,3,Canillas,163,163,26,16026
2022,16,Hortaleza,3,Canillas,163,163,27,16027
2022,16,Hortaleza,3,Canillas,163,163,28,16028
2022,16,Hortaleza,3,Canillas,163,163,29,16029
2022,16,Hortaleza,3,Canillas,163,163,30,16030
2022,16,Hortaleza,3,Canillas,163,163,31,16031
2022,16,Hortaleza,3,Canillas,163,163,32,16032
2022,16,Hortaleza,3,Canillas,163,163,33,16033
2022,16,Hortaleza,3,Canillas,163,163,34,16034
2022,16,Hortaleza,3,Canillas,163,163,35,16035
2022,16,Hortaleza,3,Canillas,163,163,98,16098
2022,16,Hortaleza,3,Canillas,163,163,100,16100
2022,16,Hortaleza,3,Canillas,163,163,101,16101
2022,16,Hortaleza,4,Pinar del Rey,164,164,36,16036
2022,16,Hortaleza,4,Pinar del Rey,164,164,37,16037
2022,16,Hortaleza,4,Pinar del Rey,164,164,38,16038
2022,16,Hortaleza,4,Pinar del Rey,164,164,39,16039
2022,16,Hortaleza,4,Pinar del Rey,164,164,40,16040
2022,16,Hortaleza,4,Pinar del Rey,164,164,41,16041
2022,16,Hortaleza,4,Pinar del Rey,164,164,42,16042
2022,16,Hortaleza,4,Pinar del Rey,164,164,43,16043
2022,16,Hortaleza,4,Pinar del Rey,164,164,44,16044
2022,16,Hortaleza,4,Pinar del Rey,164,164,45,16045
2022,16,Hortaleza,4,Pinar del Rey,164,164,46,16046
2022,16,Hortaleza,4,Pinar del Rey,164,164,47,16047
2022,16,Hortaleza,4,Pinar del Rey,164,164,48,16048
2022,16,Hortaleza,4,Pinar del Rey,164,164,49,16049
2022,16,Hortaleza,4,Pinar del Rey,164,164,50,16050
2022,16,Hortaleza,4,Pinar del Rey,164,164,51,16051
2022,16,Hortaleza,4,Pinar del Rey,164,164,52,16052
2022,16,Hortaleza,4,Pinar del Rey,164,164,53,16053
2022,16,Hortaleza,4,Pinar del Rey,164,164,54,16054
2022,16,Hortaleza,4,Pinar del Rey,164,164,55,16055
2022,16,Hortaleza,4,Pinar del Rey,164,164,56,16056
2022,16,Hortaleza,4,Pinar del Rey,164,164,57,16057
2022,16,Hortaleza,4,Pinar del Rey,164,164,58,16058
2022,16,Hortaleza,4,Pinar del Rey,164,164,59,16059
2022,16,Hortaleza,4,Pinar del Rey,164,164,60,16060
2022,16,Hortaleza,4,Pinar del Rey,164,164,61,16061
2022,16,Hortaleza,4,Pinar del Rey,164,164,63,16063
2022,16,Hortaleza,4,Pinar del Rey,164,164,64,16064
2022,16,Hortaleza,4,Pinar del Rey,164,164,65,16065
2022,16,Hortaleza,4,Pinar del Rey,164,164,66,16066
2022,16,Hortaleza,4,Pinar del Rey,164,164,67,16067
2022,16,Hortaleza,4,Pinar del Rey,164,164,69,16069
2022,16,Hortaleza,4,Pinar del Rey,164,164,70,16070
2022,16,Hortaleza,4,Pinar del Rey,164,164,71,16071
2022,16,Hortaleza,4,Pinar del Rey,164,164,72,16072
2022,16,Hortaleza,4,Pinar del Rey,164,164,73,16073
2022,16,Hortaleza,4,Pinar del Rey,164,164,74,16074
2022,16,Hortaleza,4,Pinar del Rey,164,164,75,16075
2022,16,Hortaleza,4,Pinar del Rey,164,164,76,16076
2022,16,Hortaleza,4,Pinar del Rey,164,164,77,16077
2022,16,Hortaleza,4,Pinar del Rey,164,164,78,16078
2022,16,Hortaleza,4,Pinar del Rey,164,164,97,16097
2022,16,Hortaleza,5,Apóstol Santiago,165,165,79,16079
2022,16,Hortaleza,5,Apóstol Santiago,165,165,80,16080
2022,16,Hortaleza,5,Apóstol Santiago,165,165,81,16081
2022,16,Hortaleza,5,Apóstol Santiago,165,165,82,16082
2022,16,Hortaleza,5,Apóstol Santiago,165,165,83,16083
2022,16,Hortaleza,5,Apóstol Santiago,165,165,85,16085
2022,16,Hortaleza,5,Apóstol Santiago,165,165,86,16086
2022,16,Hortaleza,5,Apóstol Santiago,165,165,87,16087
2022,16,Hortaleza,5,Apóstol Santiago,165,165,88,16088
2022,16,Hortaleza,5,Apóstol Santiago,165,165,89,16089
2022,16,Hortaleza,5,Apóstol Santiago,165,165,90,16090
2022,16,Hortaleza,6,Valdefuentes,166,166,91,16091
2022,16,Hortaleza,6,Valdefuentes,166,166,92,16092
2022,16,Hortaleza,6,Valdefuentes,166,166,93,16093
2022,16,Hortaleza,6,Valdefuentes,166,166,96,16096
2022,16,Hortaleza,6,Valdefuentes,166,166,99,16099
2022,16,Hortaleza,6,Valdefuentes,166,166,106,16106
2022,16,Hortaleza,6,Valdefuentes,166,166,107,16107
2022,16,Hortaleza,6,Valdefuentes,166,166,108,16108
2022,16,Hortaleza,6,Valdefuentes,166,166,109,16109
2022,16,Hortaleza,6,Valdefuentes,166,166,110,16110
2022,16,Hortaleza,6,Valdefuentes,166,166,111,16111
2022,16,Hortaleza,6,Valdefuentes,166,166,112,16112
2022,16,Hortaleza,6,Valdefuentes,166,166,114,16114
2022,16,Hortaleza,6,Valdefuentes,166,166,115,16115
2022,16,Hortaleza,6,Valdefuentes,166,166,116,16116
2022,16,Hortaleza,6,Valdefuentes,166,166,117,16117
2022,16,Hortaleza,6,Valdefuentes,166,166,118,16118
2022,16,Hortaleza,6,Valdefuentes,166,166,119,16119
2022,16,Hortaleza,6,Valdefuentes,166,166,120,16120
2022,16,Hortaleza,6,Valdefuentes,166,166,122,16122
2022,16,Hortaleza,6,Valdefuentes,166,166,123,16123
2022,16,Hortaleza,6,Valdefuentes,166,166,124,16124
2022,16,Hortaleza,6,Valdefuentes,166,166,125,16125
2022,16,Hortaleza,6,Valdefuentes,166,166,126,16126
2022,16,Hortaleza,6,Valdefuentes,166,166,127,16127
2022,16,Hortaleza,6,Valdefuentes,166,166,128,16128
2022,16,Hortaleza,6,Valdefuentes,166,166,129,16129
2022,17,Villaverde,1,"Villaverde Alto, Casco Histórico de Villaverde",171,171,2,17002
2022,17,Villaverde,1,"Villaverde Alto, Casco Histórico de Villaverde",171,171,3,17003
2022,17,Villaverde,1,"Villaverde Alto, Casco Histórico de Villaverde",171,171,4,17004
2022,17,Villaverde,1,"Villaverde Alto, Casco Histórico de Villaverde",171,171,6,17006
2022,17,Villaverde,1,"Villaverde Alto, Casco Histórico de Villaverde",171,171,7,17007
2022,17,Villaverde,1,"Villaverde Alto, Casco Histórico de Villaverde",171,171,8,17008
2022,17,Villaverde,1,"Villaverde Alto, Casco Histórico de Villaverde",171,171,9,17009
2022,17,Villaverde,1,"Villaverde Alto, Casco Histórico de Villaverde",171,171,10,17010
2022,17,Villaverde,1,"Villaverde Alto, Casco Histórico de Villaverde",171,171,11,17011
2022,17,Villaverde,1,"Villaverde Alto, Casco Histórico de Villaverde",171,171,12,17012
2022,17,Villaverde,1,"Villaverde Alto, Casco Histórico de Villaverde",171,171,13,17013
2022,17,Villaverde,1,"Villaverde Alto, Casco Histórico de Villaverde",171,171,14,17014
2022,17,Villaverde,1,"Villaverde Alto, Casco Histórico de Villaverde",171,171,15,17015
2022,17,Villaverde,1,"Villaverde Alto, Casco Histórico de Villaverde",171,171,16,17016
2022,17,Villaverde,1,"Villaverde Alto, Casco Histórico de Villaverde",171,171,17,17017
2022,17,Villaverde,1,"Villaverde Alto, Casco Histórico de Villaverde",171,171,18,17018
2022,17,Villaverde,1,"Villaverde Alto, Casco Histórico de Villaverde",171,171,19,17019
2022,17,Villaverde,1,"Villaverde Alto, Casco Histórico de Villaverde",171,171,20,17020
2022,17,Villaverde,1,"Villaverde Alto, Casco Histórico de Villaverde",171,171,21,17021
2022,17,Villaverde,1,"Villaverde Alto, Casco Histórico de Villaverde",171,171,22,17022
2022,17,Villaverde,1,"Villaverde Alto, Casco Histórico de Villaverde",171,171,23,17023
2022,17,Villaverde,1,"Villaverde Alto, Casco Histórico de Villaverde",171,171,24,17024
2022,17,Villaverde,1,"Villaverde Alto, Casco Histórico de Villaverde",171,171,25,17025
2022,17,Villaverde,1,"Villaverde Alto, Casco Histórico de Villaverde",171,171,26,17026
2022,17,Villaverde,1,"Villaverde Alto, Casco Histórico de Villaverde",171,171,27,17027
2022,17,Villaverde,1,"Villaverde Alto, Casco Histórico de Villaverde",171,171,28,17028
2022,17,Villaverde,1,"Villaverde Alto, Casco Histórico de Villaverde",171,171,29,17029
2022,17,Villaverde,1,"Villaverde Alto, Casco Histórico de Villaverde",171,171,98,17098
2022,17,Villaverde,1,"Villaverde Alto, Casco Histórico de Villaverde",171,171,99,17099
2022,17,Villaverde,1,"Villaverde Alto, Casco Histórico de Villaverde",171,171,100,17100
2022,17,Villaverde,1,"Villaverde Alto, Casco Histórico de Villaverde",171,171,106,17106
2022,17,Villaverde,1,"Villaverde Alto, Casco Histórico de Villaverde",171,171,109,17109
2022,17,Villaverde,1,"Villaverde Alto, Casco Histórico de Villaverde",171,171,113,17113
2022,17,Villaverde,2,San Cristóbal,172,172,31,17031
2022,17,Villaverde,2,San Cristóbal,172,172,32,17032
2022,17,Villaverde,2,San Cristóbal,172,172,33,17033
2022,17,Villaverde,2,San Cristóbal,172,172,35,17035
2022,17,Villaverde,2,San Cristóbal,172,172,36,17036
2022,17,Villaverde,2,San Cristóbal,172,172,37,17037
2022,17,Villaverde,2,San Cristóbal,172,172,38,17038
2022,17,Villaverde,2,San Cristóbal,172,172,39,17039
2022,17,Villaverde,2,San Cristóbal,172,172,41,17041
2022,17,Villaverde,2,San Cristóbal,172,172,42,17042
2022,17,Villaverde,2,San Cristóbal,172,172,43,17043
2022,17,Villaverde,3,Butarque,173,173,45,17045
2022,17,Villaverde,3,Butarque,173,173,46,17046
2022,17,Villaverde,3,Butarque,173,173,47,17047
2022,17,Villaverde,3,Butarque,173,173,101,17101
2022,17,Villaverde,3,Butarque,173,173,107,17107
2022,17,Villaverde,3,Butarque,173,173,110,17110
2022,17,Villaverde,3,Butarque,173,173,111,17111
2022,17,Villaverde,3,Butarque,173,173,114,17114
2022,17,Villaverde,3,Butarque,173,173,115,17115
2022,17,Villaverde,4,Los Rosales,174,174,48,17048
2022,17,Villaverde,4,Los Rosales,174,174,49,17049
2022,17,Villaverde,4,Los Rosales,174,174,50,17050
2022,17,Villaverde,4,Los Rosales,174,174,51,17051
2022,17,Villaverde,4,Los Rosales,174,174,52,17052
2022,17,Villaverde,4,Los Rosales,174,174,53,17053
2022,17,Villaverde,4,Los Rosales,174,174,54,17054
2022,17,Villaverde,4,Los Rosales,174,174,55,17055
2022,17,Villaverde,4,Los Rosales,174,174,57,17057
2022,17,Villaverde,4,Los Rosales,174,174,58,17058
2022,17,Villaverde,4,Los Rosales,174,174,59,17059
2022,17,Villaverde,4,Los Rosales,174,174,60,17060
2022,17,Villaverde,4,Los Rosales,174,174,61,17061
2022,17,Villaverde,4,Los Rosales,174,174,62,17062
2022,17,Villaverde,4,Los Rosales,174,174,63,17063
2022,17,Villaverde,4,Los Rosales,174,174,64,17064
2022,17,Villaverde,4,Los Rosales,174,174,65,17065
2022,17,Villaverde,4,Los Rosales,174,174,66,17066
2022,17,Villaverde,4,Los Rosales,174,174,96,17096
2022,17,Villaverde,4,Los Rosales,174,174,97,17097
2022,17,Villaverde,4,Los Rosales,174,174,103,17103
2022,17,Villaverde,4,Los Rosales,174,174,104,17104
2022,17,Villaverde,4,Los Rosales,174,174,105,17105
2022,17,Villaverde,4,Los Rosales,174,174,108,17108
2022,17,Villaverde,4,Los Rosales,174,174,112,17112
